analysis_id	field	value	method	evidence	notes
ukb-b-11247	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5378;n_controls=455759	
ukb-b-11247	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11261	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6198;n_controls=456812	
ukb-b-11261	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11262	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6176;n_controls=456824	
ukb-b-11262	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11268	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=52427;n_controls=410506	
ukb-b-11268	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11272	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11272	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11274	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1093;n_controls=461917	
ukb-b-11274	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11282	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2572;n_controls=460361	
ukb-b-11282	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11285	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1751;n_controls=459629	
ukb-b-11285	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11297	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=14283;n_controls=98300	
ukb-b-11297	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11298	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2554;n_controls=460456	
ukb-b-11298	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11303	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11303	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11311	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1523;n_controls=461487	
ukb-b-11311	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11312	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11312	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11348	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11348	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11349	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11349	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11355	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=48981;n_controls=64249	
ukb-b-11355	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11358	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11358	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11361	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11361	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11364	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11364	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11369	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1125;n_controls=461885	
ukb-b-11369	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1138	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1138	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11381	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2128;n_controls=460882	
ukb-b-11381	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11388	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=9201;n_controls=453809	
ukb-b-11388	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11402	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1975;n_controls=460958	
ukb-b-11402	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11403	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1464;n_controls=461546	
ukb-b-11403	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11409	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1054;n_controls=461956	
ukb-b-11409	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11411	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=9440;n_controls=452573	
ukb-b-11411	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11412	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1512;n_controls=461498	
ukb-b-11412	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11413	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=39646;n_controls=422211	
ukb-b-11413	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11417	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3530;n_controls=459480	
ukb-b-11417	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11427	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3638;n_controls=459372	
ukb-b-11427	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11447	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1688;n_controls=461322	
ukb-b-11447	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11452	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11452	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11459	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2464;n_controls=460546	
ukb-b-11459	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11461	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=13478;n_controls=444069	
ukb-b-11461	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11463	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11463	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11465	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1962;n_controls=458574	
ukb-b-11465	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1147	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1016;n_controls=461994	
ukb-b-1147	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11480	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11480	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11484	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7714;n_controls=455296	
ukb-b-11484	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11491	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11491	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11492	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1408;n_controls=461525	
ukb-b-11492	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11495	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=236244;n_controls=224132	
ukb-b-11495	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11497	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=72111;n_controls=390822	
ukb-b-11497	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1153	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1615;n_controls=461395	
ukb-b-1153	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11531	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1011;n_controls=461999	
ukb-b-11531	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11532	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11532	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11535	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=89339;n_controls=372045	
ukb-b-11535	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11542	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7877;n_controls=23440	
ukb-b-11542	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11550	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3518;n_controls=459415	
ukb-b-11550	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11553	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1034;n_controls=461976	
ukb-b-11553	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11563	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11563	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11566	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4540;n_controls=458393	
ukb-b-11566	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11567	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1189;n_controls=461821	
ukb-b-11567	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11572	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6641;n_controls=456369	
ukb-b-11572	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11578	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=12799;n_controls=59596	
ukb-b-11578	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11582	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=9579;n_controls=453431	
ukb-b-11582	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11588	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4245;n_controls=27072	
ukb-b-11588	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11590	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10693;n_controls=451187	
ukb-b-11590	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11598	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11598	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1160	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1160	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11601	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4670;n_controls=458340	
ukb-b-11601	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11605	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=27747;n_controls=429800	
ukb-b-11605	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11615	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=123661;n_controls=334418	
ukb-b-11615	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11618	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1617;n_controls=461393	
ukb-b-11618	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11632	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=17884;n_controls=445049	
ukb-b-11632	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11639	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2240;n_controls=460770	
ukb-b-11639	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1164	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1164	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11650	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11650	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1166	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1638;n_controls=461295	
ukb-b-1166	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11664	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1254;n_controls=461756	
ukb-b-11664	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11666	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=8648;n_controls=454362	
ukb-b-11666	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11670	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5106;n_controls=457827	
ukb-b-11670	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11675	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1457;n_controls=461553	
ukb-b-11675	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11679	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2202;n_controls=62747	
ukb-b-11679	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11680	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1027;n_controls=461983	
ukb-b-11680	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11689	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2899;n_controls=460034	
ukb-b-11689	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11697	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11697	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-117	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-117	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11705	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1214;n_controls=461796	
ukb-b-11705	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11709	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2692;n_controls=460318	
ukb-b-11709	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11725	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3113;n_controls=61836	
ukb-b-11725	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11736	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1321;n_controls=461612	
ukb-b-11736	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11740	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=48450;n_controls=161188	
ukb-b-11740	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11748	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1306;n_controls=461704	
ukb-b-11748	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11749	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=299164;n_controls=163673	
ukb-b-11749	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11751	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1555;n_controls=461378	
ukb-b-11751	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1176	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1204;n_controls=461806	
ukb-b-1176	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11765	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4945;n_controls=439292	
ukb-b-11765	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11768	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11768	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11771	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1039;n_controls=461971	
ukb-b-11771	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11780	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5758;n_controls=457252	
ukb-b-11780	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11800	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1221;n_controls=461789	
ukb-b-11800	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11842	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11842	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11856	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=23749;n_controls=421629	
ukb-b-11856	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11862	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3039;n_controls=459894	
ukb-b-11862	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11866	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11866	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11867	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3778;n_controls=459155	
ukb-b-11867	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11874	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1523;n_controls=461487	
ukb-b-11874	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11878	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4160;n_controls=458773	
ukb-b-11878	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11880	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11880	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11886	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2831;n_controls=460102	
ukb-b-11886	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11895	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=21448;n_controls=441485	
ukb-b-11895	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1190	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2616;n_controls=460394	
ukb-b-1190	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11906	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2237;n_controls=460773	
ukb-b-11906	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11908	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3360;n_controls=459650	
ukb-b-11908	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11926	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11926	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11943	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2603;n_controls=62346	
ukb-b-11943	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11971	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-11971	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-11972	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1245;n_controls=461765	
ukb-b-11972	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12014	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=139819;n_controls=69819	
ukb-b-12014	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12018	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=25314;n_controls=398378	
ukb-b-12018	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12019	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-12019	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12026	sample_size_kind		opengwas_api_gwasinfo		no gwasinfo record returned by the OpenGWAS API
ukb-b-12026	stored_effect_scale		opengwas_api_gwasinfo		no gwasinfo record returned by the OpenGWAS API
ukb-b-12036	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1115;n_controls=461895	
ukb-b-12036	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12039	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-12039	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12040	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=9241;n_controls=453692	
ukb-b-12040	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12043	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-12043	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12047	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3700;n_controls=459310	
ukb-b-12047	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12051	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-12051	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12058	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1345;n_controls=461665	
ukb-b-12058	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12060	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1008;n_controls=462002	
ukb-b-12060	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12064	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=26595;n_controls=436338	
ukb-b-12064	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12067	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-12067	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12069	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1836;n_controls=461174	
ukb-b-12069	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12087	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1435;n_controls=461575	
ukb-b-12087	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12089	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2271;n_controls=460662	
ukb-b-12089	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1209	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-1209	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12095	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=12787;n_controls=450146	
ukb-b-12095	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12114	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5394;n_controls=457616	
ukb-b-12114	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12115	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1445;n_controls=461565	
ukb-b-12115	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12122	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2368;n_controls=460642	
ukb-b-12122	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12141	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7547;n_controls=455386	
ukb-b-12141	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12148	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1134;n_controls=461876	
ukb-b-12148	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-1215	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1353;n_controls=461657	
ukb-b-1215	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12165	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-12165	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12171	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2294;n_controls=460639	
ukb-b-12171	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-12176	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1492;n_controls=461518	
