analysis_id	source_analysis_id	source_ancestry_label	assigned_ancestry	ancestry_assignment_method	ancestry_reference_id	af_overlap	dominant_superpop	dominant_proportion	runner_up_margin	nnls_residual	gate_reason	ancestry_prop_AFR	ancestry_prop_AMR	ancestry_prop_EAS	ancestry_prop_EUR	ancestry_prop_MID	ancestry_prop_NAF	ancestry_prop_SAS	source_assigned_mismatch	ancestry_notes
GCST90202555	GCST90202555	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8415	EAS	0.988211	0.976423	0.0373365	ok	0.0117886	0	0.988211	0	0	0	0	false	dominant=EAS proportion=0.988 margin=0.976 overlap=8415 residual=0.0373
GCST90202556	GCST90202556	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5694	EAS	0.983342	0.976288	0.0339606	ok	0.00619489	0.00340915	0.983342	0.00705405	0	0	0	false	dominant=EAS proportion=0.983 margin=0.976 overlap=5694 residual=0.0340
GCST90202557	GCST90202557	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5659	EAS	0.980385	0.97278	0.0372971	ok	0.00760571	0.00586781	0.980385	0.00614104	0	0	0	false	dominant=EAS proportion=0.980 margin=0.973 overlap=5659 residual=0.0373
GCST90202558	GCST90202558	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5626	EAS	0.982221	0.975246	0.0340667	ok	0.00550071	0.00530331	0.982221	0.00697523	0	0	0	false	dominant=EAS proportion=0.982 margin=0.975 overlap=5626 residual=0.0341
GCST90202559	GCST90202559	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5635	EAS	0.981939	0.973742	0.0350648	ok	0.00687554	0.00298827	0.981939	0.00819713	0	0	0	false	dominant=EAS proportion=0.982 margin=0.974 overlap=5635 residual=0.0351
GCST90202560	GCST90202560	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5638	EAS	0.985319	0.980052	0.0357246	ok	0.00435371	0.00506093	0.985319	0.00526679	0	0	0	false	dominant=EAS proportion=0.985 margin=0.980 overlap=5638 residual=0.0357
GCST90202561	GCST90202561	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5707	EAS	0.984459	0.979071	0.0328353	ok	0.00489462	0.00525877	0.984459	0.00538791	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5707 residual=0.0328
GCST90202562	GCST90202562	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7880	EAS	0.993294	0.987243	0.0327062	ok	0.00605096	0	0.993294	0.000654756	0	0	0	false	dominant=EAS proportion=0.993 margin=0.987 overlap=7880 residual=0.0327
GCST90202563	GCST90202563	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5716	EAS	0.984557	0.97917	0.0327874	ok	0.00501997	0.00503528	0.984557	0.00538752	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5716 residual=0.0328
GCST90202564	GCST90202564	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5710	EAS	0.984571	0.979376	0.0328379	ok	0.0050462	0.00519522	0.984571	0.00518717	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5710 residual=0.0328
GCST90202565	GCST90202565	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5705	EAS	0.984333	0.978724	0.0328253	ok	0.00485634	0.00560919	0.984333	0.00520171	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5705 residual=0.0328
GCST90202566	GCST90202566	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5727	EAS	0.985014	0.979927	0.0330109	ok	0.00508685	0.00504958	0.985014	0.00484944	0	0	0	false	dominant=EAS proportion=0.985 margin=0.980 overlap=5727 residual=0.0330
GCST90202567	GCST90202567	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5773	EAS	0.985298	0.979209	0.0332106	ok	0.00535569	0.00325728	0.985298	0.00608887	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5773 residual=0.0332
GCST90202568	GCST90202568	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7921	EAS	0.959052	0.923628	0.0327691	ok	0.00552473	0.0354235	0.959052	0	0	0	0	false	dominant=EAS proportion=0.959 margin=0.924 overlap=7921 residual=0.0328
GCST90202569	GCST90202569	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5702	EAS	0.984398	0.978972	0.0328332	ok	0.00498663	0.00518979	0.984398	0.00542571	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5702 residual=0.0328
GCST90202570	GCST90202570	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5703	EAS	0.984515	0.979185	0.0328177	ok	0.0049452	0.00520979	0.984515	0.00532997	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5703 residual=0.0328
GCST90202571	GCST90202571	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	11147	EAS	0.979046	0.967936	0.0336454	ok	0	0	0.979046	0.00984398	0.0111101	0	0	false	dominant=EAS proportion=0.979 margin=0.968 overlap=11147 residual=0.0336
GCST90202572	GCST90202572	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8568	EAS	0.980576	0.972118	0.0328215	ok	0.00456733	0.00639935	0.980576	0.00845755	0	0	0	false	dominant=EAS proportion=0.981 margin=0.972 overlap=8568 residual=0.0328
GCST90202573	GCST90202573	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5704	EAS	0.984457	0.979086	0.0328318	ok	0.00502932	0.00514263	0.984457	0.00537127	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5704 residual=0.0328
GCST90202574	GCST90202574	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5620	EAS	0.986837	0.979028	0.0353162	ok	0.00489564	0.00780869	0.986837	0.000458513	0	0	0	false	dominant=EAS proportion=0.987 margin=0.979 overlap=5620 residual=0.0353
GCST90202575	GCST90202575	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5571	EAS	0.982578	0.976497	0.0335182	ok	0.00608132	0.00579963	0.982578	0.00554116	0	0	0	false	dominant=EAS proportion=0.983 margin=0.976 overlap=5571 residual=0.0335
GCST90202576	GCST90202576	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5711	EAS	0.984253	0.978768	0.0328278	ok	0.0050416	0.00548471	0.984253	0.00522096	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5711 residual=0.0328
GCST90202577	GCST90202577	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5704	EAS	0.984508	0.979022	0.0328186	ok	0.00483035	0.0054857	0.984508	0.00517598	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5704 residual=0.0328
GCST90202578	GCST90202578	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5737	EAS	0.98372	0.978256	0.0330423	ok	0.00546454	0.00536379	0.98372	0.00545161	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5737 residual=0.0330
GCST90202579	GCST90202579	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5730	EAS	0.98419	0.978397	0.0329476	ok	0.00519813	0.00579322	0.98419	0.00481822	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5730 residual=0.0329
GCST90202580	GCST90202580	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8661	EAS	0.977592	0.96416	0.0312344	ok	0.00278054	0	0.977592	0	0	0.0134315	0.0061964	false	dominant=EAS proportion=0.978 margin=0.964 overlap=8661 residual=0.0312
GCST90202581	GCST90202581	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5760	EAS	0.984469	0.978544	0.0331744	ok	0.00508653	0.00451899	0.984469	0.00592532	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5760 residual=0.0332
GCST90202582	GCST90202582	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5782	EAS	0.983829	0.978128	0.0333443	ok	0.00563216	0.00570081	0.983829	0.00483839	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5782 residual=0.0333
GCST90202583	GCST90202583	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5702	EAS	0.98422	0.978671	0.0328284	ok	0.00491303	0.00554892	0.98422	0.00531821	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5702 residual=0.0328
GCST90202584	GCST90202584	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5705	EAS	0.984891	0.979679	0.0328118	ok	0.00486139	0.00503601	0.984891	0.00521185	0	0	0	false	dominant=EAS proportion=0.985 margin=0.980 overlap=5705 residual=0.0328
GCST90202585	GCST90202585	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9499	EAS	0.989185	0.979922	0.035712	ok	0.00155176	0.00926299	0.989185	0	0	0	0	false	dominant=EAS proportion=0.989 margin=0.980 overlap=9499 residual=0.0357
GCST90202586	GCST90202586	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8485	EAS	0.990261	0.980522	0.0333705	ok	0	0	0.990261	0.00973876	0	0	0	false	dominant=EAS proportion=0.990 margin=0.981 overlap=8485 residual=0.0334
GCST90202587	GCST90202587	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5705	EAS	0.984492	0.979073	0.0328233	ok	0.00496157	0.00512852	0.984492	0.00541835	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5705 residual=0.0328
GCST90202588	GCST90202588	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5782	EAS	0.983755	0.977266	0.0346898	ok	0.00587917	0.00648893	0.983755	0.00387684	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5782 residual=0.0347
GCST90202589	GCST90202589	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5622	EAS	0.983905	0.974528	0.0391594	ok	0.00937656	0	0.983905	0.00432769	0	0	0.00239071	false	dominant=EAS proportion=0.984 margin=0.975 overlap=5622 residual=0.0392
GCST90202590	GCST90202590	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8334	EAS	0.966348	0.946049	0.0378704	ok	0.00323342	0.0202996	0.966348	0.0101188	0	0	0	false	dominant=EAS proportion=0.966 margin=0.946 overlap=8334 residual=0.0379
GCST90202591	GCST90202591	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5843	EAS	0.97972	0.970444	0.0388985	ok	0.00676943	0.00927597	0.97972	0.00423438	0	0	0	false	dominant=EAS proportion=0.980 margin=0.970 overlap=5843 residual=0.0389
GCST90202592	GCST90202592	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5732	EAS	0.984463	0.97821	0.0328086	ok	0.00480861	0.00625271	0.984463	0.00447553	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5732 residual=0.0328
GCST90202593	GCST90202593	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8521	EAS	0.969459	0.944738	0.0386721	ok	0.0058205	0.0247209	0.969459	0	0	0	0	false	dominant=EAS proportion=0.969 margin=0.945 overlap=8521 residual=0.0387
GCST90202594	GCST90202594	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7715	EAS	0.970655	0.955745	0.041906	ok	0	0.0149104	0.970655	0	0	0	0.0144341	false	dominant=EAS proportion=0.971 margin=0.956 overlap=7715 residual=0.0419
GCST90202595	GCST90202595	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8995	EAS	0.956881	0.927275	0.0313274	ok	0	0	0.956881	0.0135123	0	0	0.0296063	false	dominant=EAS proportion=0.957 margin=0.927 overlap=8995 residual=0.0313
GCST90202596	GCST90202596	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5721	EAS	0.983973	0.97835	0.0330249	ok	0.00537006	0.00562243	0.983973	0.00503477	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5721 residual=0.0330
GCST90202597	GCST90202597	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9644	EAS	0.980282	0.969069	0.0304358	ok	0.00850483	0	0.980282	0.0112129	0	0	0	false	dominant=EAS proportion=0.980 margin=0.969 overlap=9644 residual=0.0304
GCST90202598	GCST90202598	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5706	EAS	0.984414	0.978907	0.0328404	ok	0.0048923	0.00518575	0.984414	0.00550757	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5706 residual=0.0328
GCST90202599	GCST90202599	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9809	EAS	0.966191	0.938591	0.0338046	ok	0.00284418	0.0276007	0.966191	0	0	0	0.00336398	false	dominant=EAS proportion=0.966 margin=0.939 overlap=9809 residual=0.0338
GCST90202600	GCST90202600	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8225	EAS	0.972496	0.956281	0.0361155	ok	0.016215	0.00824545	0.972496	0.00304389	0	0	0	false	dominant=EAS proportion=0.972 margin=0.956 overlap=8225 residual=0.0361
GCST90202601	GCST90202601	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8284	EAS	0.981498	0.968658	0.0303642	ok	0.00559319	6.92228e-05	0.981498	0.0128396	0	0	0	false	dominant=EAS proportion=0.981 margin=0.969 overlap=8284 residual=0.0304
GCST90202602	GCST90202602	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5706	EAS	0.981694	0.974453	0.0342541	ok	0.00498867	0.00607688	0.981694	0.00724078	0	0	0	false	dominant=EAS proportion=0.982 margin=0.974 overlap=5706 residual=0.0343
GCST90202603	GCST90202603	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5702	EAS	0.984508	0.979258	0.032815	ok	0.00499972	0.00524266	0.984508	0.00524965	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5702 residual=0.0328
GCST90202604	GCST90202604	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7728	EAS	0.985177	0.970354	0.0340485	ok	0.0148231	0	0.985177	0	0	0	0	false	dominant=EAS proportion=0.985 margin=0.970 overlap=7728 residual=0.0340
GCST90202605	GCST90202605	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5668	EAS	0.985171	0.97969	0.0340084	ok	0.00548034	0.00390157	0.985171	0.00544755	0	0	0	false	dominant=EAS proportion=0.985 margin=0.980 overlap=5668 residual=0.0340
GCST90202606	GCST90202606	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5785	EAS	0.982932	0.97655	0.0332534	ok	0.00545587	0.00523071	0.982932	0.00638169	0	0	0	false	dominant=EAS proportion=0.983 margin=0.977 overlap=5785 residual=0.0333
GCST90202607	GCST90202607	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8332	EAS	0.98116	0.969764	0.0322319	ok	0.00527225	0.0113962	0.98116	0.00217155	0	0	0	false	dominant=EAS proportion=0.981 margin=0.970 overlap=8332 residual=0.0322
GCST90202608	GCST90202608	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7750	EAS	0.969803	0.957693	0.0322472	ok	0.0110383	0	0.969803	0.00704914	0	0	0.0121096	false	dominant=EAS proportion=0.970 margin=0.958 overlap=7750 residual=0.0322
GCST90202609	GCST90202609	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5567	EAS	0.977607	0.967937	0.0387054	ok	0.0096694	0.000638068	0.977607	0.00661089	0	0	0.00547504	false	dominant=EAS proportion=0.978 margin=0.968 overlap=5567 residual=0.0387
GCST90202610	GCST90202610	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	10924	EAS	0.976357	0.962754	0.0322502	ok	0.00286315	0.00265671	0.976357	0.00452159	0	0	0.013602	false	dominant=EAS proportion=0.976 margin=0.963 overlap=10924 residual=0.0323
GCST90202611	GCST90202611	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	11467	EAS	0.978984	0.966601	0.0320136	ok	0.00380672	0.00169416	0.978984	0.0123836	0	0	0.00313118	false	dominant=EAS proportion=0.979 margin=0.967 overlap=11467 residual=0.0320
GCST90202612	GCST90202612	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5618	EAS	0.984928	0.978481	0.0349408	ok	0.00606622	0.00255922	0.984928	0.00644696	0	0	0	false	dominant=EAS proportion=0.985 margin=0.978 overlap=5618 residual=0.0349
GCST90202613	GCST90202613	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5734	EAS	0.984328	0.978343	0.0329552	ok	0.00518658	0.00449997	0.984328	0.00598523	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5734 residual=0.0330
GCST90202614	GCST90202614	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5557	EAS	0.978902	0.970103	0.0369	ok	0.00689945	0.00448215	0.978902	0.00879855	0	0	0.00091813	false	dominant=EAS proportion=0.979 margin=0.970 overlap=5557 residual=0.0369
GCST90202615	GCST90202615	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5746	EAS	0.983769	0.977938	0.0331185	ok	0.0054543	0.00583055	0.983769	0.00494633	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5746 residual=0.0331
GCST90202616	GCST90202616	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5698	EAS	0.984426	0.979062	0.0328439	ok	0.00496209	0.00536424	0.984426	0.00524786	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5698 residual=0.0328
GCST90202617	GCST90202617	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5728	EAS	0.984395	0.978252	0.0329511	ok	0.00517047	0.00429199	0.984395	0.00614298	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5728 residual=0.0330
GCST90202618	GCST90202618	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5749	EAS	0.983793	0.976682	0.0331556	ok	0.00484627	0.0071114	0.983793	0.00424933	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5749 residual=0.0332
GCST90202619	GCST90202619	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8888	EAS	0.98226	0.965624	0.0351451	ok	0	0.0166354	0.98226	0	0	0	0.00110483	false	dominant=EAS proportion=0.982 margin=0.966 overlap=8888 residual=0.0351
GCST90202620	GCST90202620	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5779	EAS	0.98108	0.974612	0.0346881	ok	0.00646772	0.00622874	0.98108	0.00622388	0	0	0	false	dominant=EAS proportion=0.981 margin=0.975 overlap=5779 residual=0.0347
GCST90202621	GCST90202621	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5560	EAS	0.984059	0.978525	0.0334768	ok	0.00490519	0.00550247	0.984059	0.0055337	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5560 residual=0.0335
GCST90202622	GCST90202622	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5705	EAS	0.984529	0.979148	0.0328065	ok	0.00504387	0.0050458	0.984529	0.00538128	0	0	0	false	dominant=EAS proportion=0.985 margin=0.979 overlap=5705 residual=0.0328
GCST90202623	GCST90202623	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5738	EAS	0.984032	0.978339	0.0329497	ok	0.00465674	0.00561864	0.984032	0.00569295	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5738 residual=0.0329
GCST90202624	GCST90202624	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5727	EAS	0.984207	0.978748	0.033024	ok	0.00513634	0.00545852	0.984207	0.00519813	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5727 residual=0.0330
GCST90202625	GCST90202625	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5790	EAS	0.983642	0.977614	0.0333638	ok	0.00574237	0.00458871	0.983642	0.00602741	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5790 residual=0.0334
GCST90202626	GCST90202626	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5774	EAS	0.983424	0.977541	0.0348466	ok	0.00492463	0.00588367	0.983424	0.00576734	0	0	0	false	dominant=EAS proportion=0.983 margin=0.978 overlap=5774 residual=0.0348
GCST90202627	GCST90202627	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5721	EAS	0.984411	0.978473	0.032803	ok	0.00480689	0.00593714	0.984411	0.00484547	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5721 residual=0.0328
GCST90202628	GCST90202628	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5752	EAS	0.984375	0.978172	0.0329911	ok	0.00488931	0.00620311	0.984375	0.00453215	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5752 residual=0.0330
GCST90202629	GCST90202629	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5630	EAS	0.984223	0.976911	0.0353129	ok	0.00554655	0.00291938	0.984223	0.00731143	0	0	0	false	dominant=EAS proportion=0.984 margin=0.977 overlap=5630 residual=0.0353
GCST90202630	GCST90202630	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5669	EAS	0.980827	0.973573	0.0340729	ok	0.00725356	0.00542994	0.980827	0.00648961	0	0	0	false	dominant=EAS proportion=0.981 margin=0.974 overlap=5669 residual=0.0341
GCST90202631	GCST90202631	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8354	EAS	0.975967	0.961169	0.0336828	ok	0.00413304	0	0.975967	0.0147986	0	0	0.005101	false	dominant=EAS proportion=0.976 margin=0.961 overlap=8354 residual=0.0337
GCST90202632	GCST90202632	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8085	EAS	0.978263	0.962599	0.0325817	ok	0.00607182	0	0.978263	0.0156647	0	0	0	false	dominant=EAS proportion=0.978 margin=0.963 overlap=8085 residual=0.0326
GCST90202633	GCST90202633	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8130	EAS	0.97495	0.958582	0.0332121	ok	0.00868251	0	0.97495	0.0163679	0	0	0	false	dominant=EAS proportion=0.975 margin=0.959 overlap=8130 residual=0.0332
GCST90202634	GCST90202634	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5667	EAS	0.988287	0.979861	0.0377024	ok	0.00842682	0.00124049	0.988287	0.000611951	0	0	0.00143334	false	dominant=EAS proportion=0.988 margin=0.980 overlap=5667 residual=0.0377
GCST90202635	GCST90202635	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5664	EAS	0.981293	0.973579	0.0338758	ok	0.00577621	0.00771419	0.981293	0.00521656	0	0	0	false	dominant=EAS proportion=0.981 margin=0.974 overlap=5664 residual=0.0339
GCST90202636	GCST90202636	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5827	EAS	0.983903	0.978163	0.0335198	ok	0.00574064	0.00476409	0.983903	0.00559188	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5827 residual=0.0335
GCST90202637	GCST90202637	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5760	EAS	0.984135	0.978261	0.0332825	ok	0.00508668	0.00490365	0.984135	0.00587417	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5760 residual=0.0333
GCST90202638	GCST90202638	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5658	EAS	0.984241	0.977717	0.0338096	ok	0.00652392	0.00340548	0.984241	0.00582963	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5658 residual=0.0338
GCST90202639	GCST90202639	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	9033	EAS	0.971062	0.954041	0.0385239	ok	0.00460188	0.0170208	0.971062	0	0	0	0.00731543	false	dominant=EAS proportion=0.971 margin=0.954 overlap=9033 residual=0.0385
GCST90202640	GCST90202640	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8879	EAS	0.957508	0.915017	0.0350188	ok	0	0.0424916	0.957508	0	0	0	0	false	dominant=EAS proportion=0.958 margin=0.915 overlap=8879 residual=0.0350
GCST90202641	GCST90202641	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5761	EAS	0.980142	0.972325	0.0346264	ok	0.00781691	0.00576064	0.980142	0.00628044	0	0	0	false	dominant=EAS proportion=0.980 margin=0.972 overlap=5761 residual=0.0346
GCST90202642	GCST90202642	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5677	EAS	0.980915	0.973736	0.0341076	ok	0.00717882	0.00644468	0.980915	0.00546124	0	0	0	false	dominant=EAS proportion=0.981 margin=0.974 overlap=5677 residual=0.0341
GCST90202643	GCST90202643	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8350	EAS	0.994701	0.990079	0.03357	ok	0.00462197	0	0.994701	0.000677143	0	0	0	false	dominant=EAS proportion=0.995 margin=0.990 overlap=8350 residual=0.0336
GCST90202644	GCST90202644	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5746	EAS	0.984405	0.97803	0.0329625	ok	0.00478179	0.00637477	0.984405	0.00443873	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5746 residual=0.0330
GCST90202645	GCST90202645	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5706	EAS	0.984305	0.978865	0.0328106	ok	0.00498395	0.00527122	0.984305	0.00543988	0	0	0	false	dominant=EAS proportion=0.984 margin=0.979 overlap=5706 residual=0.0328
GCST90202646	GCST90202646	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7727	EAS	0.97288	0.955222	0.0328418	ok	0.0020958	0.017658	0.97288	0.00736635	0	0	0	false	dominant=EAS proportion=0.973 margin=0.955 overlap=7727 residual=0.0328
GCST90202647	GCST90202647	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5571	EAS	0.982298	0.976006	0.0334735	ok	0.00629264	0.00583285	0.982298	0.00557634	0	0	0	false	dominant=EAS proportion=0.982 margin=0.976 overlap=5571 residual=0.0335
GCST90202648	GCST90202648	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5751	EAS	0.984325	0.977654	0.0331507	ok	0.00527718	0.00372697	0.984325	0.00667088	0	0	0	false	dominant=EAS proportion=0.984 margin=0.978 overlap=5751 residual=0.0332
GCST90202649	GCST90202649	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5523	EAS	0.975229	0.965731	0.0386964	ok	0.00949754	0.00897305	0.975229	0.00630046	0	0	0	false	dominant=EAS proportion=0.975 margin=0.966 overlap=5523 residual=0.0387
GCST90202650	GCST90202650	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	7398	EAS	0.978221	0.965076	0.0370257	ok	0.000572756	0.00443814	0.978221	0.00362315	0	0	0.0131451	false	dominant=EAS proportion=0.978 margin=0.965 overlap=7398 residual=0.0370
GCST90202651	GCST90202651	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	8260	EAS	0.97646	0.956388	0.0343905	ok	0	0	0.97646	0.0200722	0	0	0.00346763	false	dominant=EAS proportion=0.976 margin=0.956 overlap=8260 residual=0.0344
GCST90202652	GCST90202652	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	10226	EAS	0.980069	0.960139	0.0368134	ok	0	0	0.980069	0.0199306	0	0	0	false	dominant=EAS proportion=0.980 margin=0.960 overlap=10226 residual=0.0368
GCST90202653	GCST90202653	East Asian	EAS	af_assigned	ukb-ancestry-mixture-hg38	5620	EAS	0.980671	0.971702	0.0352188	ok	0.00896878	0.00334605	0.980671	0.00701455	0	0	0	false	dominant=EAS proportion=0.981 margin=0.972 overlap=5620 residual=0.0352
